0.561,3486.473
0.562,3478.770
0.563,3471.155
0.564,3463.629
0.565,3456.195
0.566,3448.857
0.567,3441.615
0.568,3434.470
0.569,3427.421
0.570,3420.468
0.571,3413.609
0.572,3406.844
0.573,3400.171
0.574,3393.591
0.575,3387.101
0.576,3380.702
0.577,3374.392
0.578,3368.171
0.579,3362.038
0.580,3355.992
0.581,3350.031
0.582,3344.157
0.583,3338.366
0.584,3332.659
0.585,3327.035
0.586,3321.493
0.587,3316.032
0.588,3310.651
0.589,3305.350
0.590,3300.128
0.591,3294.983
0.592,3289.915
0.593,3284.923
0.594,3280.007
0.595,3275.165
0.596,3270.396
0.597,3265.700
0.598,3261.077
0.599,3256.524
0.600,3252.042
0.601,3247.629
0.602,3243.285
0.603,3239.008
0.604,3234.798
0.605,3230.655
0.606,3226.577
0.607,3222.563
0.608,3218.613
0.609,3214.725
0.610,3210.900
0.611,3207.136
0.612,3203.432
0.613,3199.787
0.614,3196.201
0.615,3192.672
0.616,3189.201
0.617,3185.786
0.618,3182.426
0.619,3179.120
0.620,3175.868
0.621,3172.669
0.622,3169.522
0.623,3166.426
0.624,3163.380
0.625,3160.383
0.626,3157.435
0.627,3154.535
0.628,3151.682
0.629,3148.875
0.630,3146.113
0.631,3143.395
0.632,3140.721
0.633,3138.090
0.634,3135.501
0.635,3132.953
0.636,3130.445
0.637,3127.977
0.638,3125.547
0.639,3123.155
0.640,3120.799
0.641,3118.480
0.642,3116.196
0.643,3113.947
0.644,3111.731
0.645,3109.548
0.646,3107.397
0.647,3105.276
0.648,3103.187
0.649,3101.126
0.650,3099.094
0.651,3097.090
0.652,3095.113
0.653,3093.161
0.654,3091.235
0.655,3089.334
0.656,3087.456
0.657,3085.601
0.658,3083.767
0.659,3081.955
0.660,3080.163
0.661,3078.390
0.662,3076.636
0.663,3074.900
0.664,3073.180
0.665,3071.477
0.666,3069.789
0.667,3068.115
0.668,3066.455
0.669,3064.807
0.670,3063.172
0.671,3061.547
0.672,3059.933
0.673,3058.328
0.674,3056.732
0.675,3055.143
0.676,3053.561
0.677,3051.986
0.678,3050.415
0.679,3048.849
0.680,3047.287
0.681,3045.727
0.682,3044.169
0.683,3042.612
0.684,3041.056
0.685,3039.498
0.686,3037.940
0.687,3036.379
0.688,3034.815
0.689,3033.247
0.690,3031.674
0.691,3030.095
0.692,3028.510
0.693,3026.918
0.694,3025.318
0.695,3023.709
0.696,3022.091
0.697,3020.465
0.698,3018.829
0.699,3017.184
0.700,3015.529
0.701,3013.865
0.702,3012.191
0.703,3010.507
0.704,3008.813
0.705,3007.109
0.706,3005.395
0.707,3003.670
0.708,3001.934
0.709,3000.187
0.710,2998.430
0.711,2996.661
0.712,2994.880
0.713,2993.089
0.714,2991.285
0.715,2989.470
0.716,2987.643
0.717,2985.804
0.718,2983.952
0.719,2982.089
0.720,2980.212
0.721,2978.323
0.722,2976.420
0.723,2974.505
0.724,2972.576
0.725,2970.634
